,insult,comment
221,0,Holder and Obama will be hit back from all directions and 1000 times as hard. Do ens inside the DOJ and the WH who have dignity and patriotism will turn on them both like rabid dogs. This administration is goind down and right into federal prison. Nothing can stop it now. Nothing at all. The people are pissed off and out for heads.  Holder   Peice of Shit  Obama   Fucked Up Sociopath
222,0,"SO IS A SKUNK HALF BLACK AND HALF WHITE AND THEY BOTH STINK. WHY DO B L A C K PEOPLE STINK, SO BLIND PEOPLE CAN H A T E THEM TOO. LOL"
223,0,"I wonder if that'd stand up in court.  He might have killed someone, but fuck me he can play cricket!  He was a prick."
224,0,They're not. The PG proposal is a list of people who have committed crimes with a gun. Not a way to register guns.  is no one else disturbed by the idea of the government maintaining lists of people they don't like. Cue ' you know who else had lists of people they don't like  jokes in 3..2...
225,0,"@David @Cyberduckie You know, if you stick a screw driver in your mouth and bang on your fillings, you might be able to pick up an Easy Listening channel."
226,1,That's because you're a nobody.
227,0,The Korem foundation will never see another dollar from me.
228,0,"I just did it, but for some reason it's not registering, maybe needs some time."
229,0,I could be as effective  ineffective  as Huff.
230,1,"Yo this my nigga right here! my n my boi lil b fuck bitches on the regular, we fucking everyone bitches. tell yo boys that yo bitches aint safe when Mel Gibson n Lil B rollin out on a bitch hunt"
231,0,"oh hey, I have yousaid.it if you like."
232,0,"It means the world isn 't changing, it means the world has already  changed,  Steven Goldstein, chairman of the gay rights group Garden  State Equality.   BUT, right is right and wrong is still wrong!"
233,0,OMG! Are you a VS Girl also    !!!  Did you hit up the semi annual sale  I went fucking cra y!!
234,1,You are incredibly stupid....
235,0,"@SlipResistantShoes In a few years, they'll make a damn movie about it    Uncle Daddy Rides Again"
236,0,I like you aggie.
237,0,"obamawon due to the media not doing their jobs ,we still know nothing about obama and its almost 4 years later why"
238,0,"God bless you, and may you live a long and fruitful life and spread your wisdom."
239,0,"HA. I'm glad you are Pena's girl, you know he really wants to play for the Red Sox. He's from Boston and went to Northeastern but got cut by the sox and he's terrible. haha. You have  ero valid points."
240,0,"I am a moderate. I am fiscally conservative but am moderate on the social issues. The Republican Party is no longer the party of Goldwater, Teddy Roosevelt   nor even Reagan. The GOP is the party of Jerry Falwell, Tony Perkins and people like Michelle Bachmann.  Because I am gay and can not find a place in the GOP, I voted for Obama in '08.  However, this year I  am considering voting for Romney this year.  Republicans better hope Romney gets the nomination because Santorum would be handing the election to Obama. Santorum is  SCARY conservative. He wants the government to be all up in peoples' business and I wouldn't be surprised if a President  Santorum created a Morality Police. I believe the majority of Americans are moderate and what this country needs is a moderate. I am so tired of us swinging from extreme left to extreme right and back again."
241,1,"Why did you do that    Because you smell like dog poo. You're so stupid, just like dog poo. You're made outta poo!"
242,0,The Democrats would sell out our young job seekers for a handful of illegal votes and a 50 cent tomato.
243,0,pass on grass and pass on rainbows and wings
244,0,You wouldn't know a failed policy if it sent you and all your neighbors to the poorhouse.
245,0,"But Jack from Raleigh wasn't done. He came back with this bit of furious grammatical genius    Holy hell, Jack. Calm down.   GOD D@MN HILARIOUS!  Who writes your material Gra iD     MM never even acknowledged we were here  well accept when Uber ticked him off   Gra iD not only interacts with us, he calls you dumb when you're being dumb... right beeaner"
246,0,Maybe Republicans can't use filibusters in Union votes to grind all decisions to a halt.  60% is probably enough to win elections there.
247,0,"@Dan tm@noBjustRyan a funny thing happened on the way to that forum, but all the optimists were too happy to notice."
248,1,yeah I'm pathetic but your the idiot going around trolling other teams pages. Why don't you get f#$@ing life you little sh1thead.
249,0,"Ron Paul could start his own third party tomorrow and suck a large percentage of Democrats, Republicans, Libertarians and Independents with him.  You think Ross Perot was bad   Ron Paul might even challenge to win running as a 3rd Party candidate!"
250,0,We can tell by their mugshots who is Pinky and who is Brain...lol
251,1,ugly bitch go prostitute yourself so dat you can buy a big enough pant bottom to cover your gigantic ass
252,0,"If you want to lick Jewish ass, go do it in Jerusalem. but stop using this country you Israel first traitor."
253,0,Agreed... you come on here to proclaim a useless point to who  the CNN community  Parasites that have nothing else better to do then trying to make a valid point to....who
254,0,@SDL Unless that happened by chance...
255,0,Are you edge triggered or level triggered
256,0,"Nice smelling...er, spelling sphincter"
257,0,How do you know   Besides who says everyone has to have Moral Standards based on my Gardener
258,0,Too bad that wouldn't do anything about the gay American citi ens found in all 49 other states.
259,0,"Mr Cagape, the things you 've listed are true but only the tip of an iceberg. I 've been in Hong Kong for two years now, and the longer I stay here, the more I hate this place.   It 's horribly crowded, which leads to plenty of rude people and deathly polluted air.   It 's ridiculously expensive, and even so, the nicer  and expensive  restaurants are always booked out and the services are shit.   It 's superficial  if you are or want to be a nice person, you will always get taken advantage of, unless you dress in such a way that says  I 'm rich  on your forehead.   Even if you are rich, like some of the Chinese mainlanders that rush into the city for a weekend shopping spree, you will still get treated like shit.   I don 't get why people love Hong Kong so much.   It may look civil on the outside, but on the inside, it 's rotten to the core.   It 's just capitalism, you may say, but I don 't see it in the US, and I don 't even see it in China mainland  which contrary to what they argue, is very much capitalist .   Living here doesn 't make me rich, it makes me pull OT everyday, put up with selfish rude people everywhere, and pay ridiculously high rent for a tiny apartment every month.   If I live here for another two years, I will become so bitter that I might just fit in."
