,insult,comment
365,1,jeff lebowski shut your dumb mouth. im 17 1/2 and just barely got done with my junior year also and ive known the kid who was driving since about 6th grade and i believe he barely turned 18. so i take offense to you calling all of us in the low desert inbred retards cus i doubt you took precalculus as a junior your high school year and i doubt u took calculus AB as a senior. get your facts straight before just getting all cra y and calling everyone special ed or retards or morons. im friends with both the driver and the girl whos still in the coma...no one 100% knows the truth yet besides the driver as of what wrong.
366,0,"Alright Jay  , go suck Kanye's dick."
367,0,"Fucking regretsy! LOL  Although these stuff are good, you can also find some real crap there!   Oh, Christian Gray... Fuck me tied up to the fucking ceiling!"
368,0,Type your comment here.
369,0,And you are Satan.
370,0,What fraud?  What are you afraid of anyway?
371,0,You mean Little Tony is not bunting? lololololoololololololololoololololololoolololololololoolol!!!!!!!!!!!!!!!!!!!!!
372,0,how  are your other sports doing?
373,1,"Celtics are still a good defensive team, you are a moron."
374,0,police shot and killed a naked guy who was eating another naked guy's face off.  two other guys tried to shoot each other over who made better Kool Aid.  now you are all caught up.
375,0,Are you trying to bad mouth boston sports and your from Tampa Bay?
376,0,"Totally agree on the Mamamia thing.... not specifically re baby bodies, but I just feel like everything on there seems quite judgy/one sided these days. Too many cat fights in the comments as well.   I really am going to miss your posts but I am SO happy for you and your new writing journey! You are going to rock the shit out of it, I am sure xxx"
377,1,michigan currently has felons on their team practicing as we speak. Are you dumb?
378,1,"YOU,Both Are hOMOSexUals \U0001f308\U0001f308\U0001f308\U0001f308\U0001f3e9\U0001f3e9\U0001f3e9\U0001f3e9\U0001f48b\U0001f48b\U0001f48b\U0001f48b"
379,0,You are hilarious.
380,1,What utter nonsense you speak man!
381,0,lmao this nigga is so fuckin funny
382,1,"You really believe that, do not you?    Fucking ama ing that you can tie your shoes in the morning if your synapses fire so randomly and irrationally."
383,0,Will you be open sourcing the R code?
384,0,"If you are hanging out with militants, then expect to die with them."
385,1,Get up off your fat la y overpaid subsidised arses and clean your own mess up. You have plenty of time on your hands.
386,1,Stop crying you PUSSE!
387,1,"Nigga go fuckin hang yourself you self loathing troll. Why the fuck are you following my comments?!? You just proved to me that you have absolutely no life! This video and the other video are 2 completely different situations, so there is no comparison. Gtfo & finish getting your GED before I violate you and use your mouth to eat my dogs shit & drink his piss."
388,0,How much do you charge for your vote?
389,0,You were actually 89 73.
390,0,so sorry about your mom.our prayers are with you all        charlie timmons and family
391,1,LOL... How many times do you go to a village and treat patients with all your heart ? All of you are fucking bullshit...
392,0,That would look great on you!
393,0,fucked
394,1,much better than being a dumba   like you
395,1,You are an idiot!
396,1,"Uh no. We are pointing out the colossal stupidity of women who advocate the murder of the next generation of women. But then, you are probably a liberal sexist who is only too happy to be able to use women and throw them away consequence free."
397,0,"Parabens verd o. O palmeiras foi melhor que o santos , mas perdeu pq o santos tem jogadores de mais qualidade . Isso queo tirone tem que entender. N o adianta voce criar 10 chances de gol, perder nove  , o advers rio criar 2 , 3 , o  agueiro do palmeiras falahar pela ruindade , o goleiro aceitar e voce levar 2 gols Nao existe time que resita a isso. E outra jogar no pacaembu   jogar fora ,   prejudicial ao palmeiras . e os otrcedores que reclama, epsero que sua pregui a de andar 10 kilometros a mais valha os 3 pontos do verd o perdiodos . Enquanto la for usucapio do timeco , sera assim ."
398,0,are you into july yet
399,1,"Heh, no reason to yell. All I did was state the obvious. You, sir, are a f cking idiot."
400,0,"AAMIR JI YOUR INTENTIONS ARE TO MAKE MONEY OUT OF PROVOKING PUBLIC FEELINGS, WHY DONT YOU DONATE ALL YOUR EARNINGS FROM SATMAVE JAYTE TO DR.DEVI SHETTY'S HOSPITAL.generics are not the solution as spurious medicines are not stoppable in india due to corruption, SO MR AAMIR KHAN DO NOT PREACH. AGREED THERE ARE BLACK SHEEP IN EVERY PROFESSION INCLUDING MEDICAL , BUT YOU ARE TRYING TO DEFAME EVEN GOOD DOCTORS,"
401,0,"Yeah, WTF?  I am an old man now I forget shit all the time.  A big one is buttoning the fly on my underwear before I wonder around the yard or mo y  over to the neighbors.  I mo ied over the other day to talk to Larry and Karen the neighbors about getting their house re sided and lo and behold what happens? An unscheduled guest appearance by none other than Little Anthony and the Imperials.  When I reali e a 'guest appearance' happened I cover it by saying this  Hey! Look who is, who has here! Well hello boys. Let me introduce you, Larry, Karen this is Little Anthony and the Imperials,  they have been on tour for a long time and probably a little hungry from being on the road. They like cake, you got any cake?    I am not responsible."
402,1,seriously. get some rest you are delirious.
403,0,I would not wear any of that shit.  People who are slaves to the latest  trend  are soon parted from their money.
404,1,Your ugly
405,1,"talk about her how we wish, you are a nobody     and you say your closet is clean and you have morals???"
406,1,"Yes, you are one sorry individual..."
407,0,Well he did fuck up the Blackwater review
408,0,"what was your record in 2010  , you dont even have a right to mention fluke"
409,1,shit was funny as hell blackman's the shit fuck all you haters
410,0,"p.s. If you do not love dogs, you are not good people."
411,0,"I CAN TYPE HOW I WANNA I DONT GIVE A FUCK. I TRYNNA GET ATTENTION, I DONT GIVE A FUCK. THATS WHAT PEOPLE NEEDA KNOW BOUT ME, I DONT GIVE A FUCK LOL"
412,1,"You need to get laid.Doing yourself every night is not good for the brain, as shown by your daily stupidity. I think from now I will, i shall just ignore you, and let others show you up for the fool you are, I have got better things to do. Goodnight."
413,0,What is your point eggroll?
414,1,"Racist?  Seriously?  How stupid are you, exactly?"
415,0,"Beast, you are on"
416,1,You are completely delusional.
417,1,"Nacho chomping retards? Wow, how pleasant of you."
418,1,Lmao this guy is going to SUCK! All of you Giant Fg's suck too!
419,0,Your crystal balls are cracked.
420,1,"Hang on, Eduardo, what is, what has your home address? i will, i shall come forcefully kick  your door down, take over your house, if you try and kick me out, i will, i shall  seriously physically harm you, because as you pointed out, right to self  defence!! I hope you realise how retarded your argument is, truely!"
421,1,"They are either idiots or a$$holes. If they are idiots, you cannot expect them to be rational and if they are a$$holes, you cannot expect them to be civil"
422,1,Or go home and kill your wife and son then yourself  Chris Benoit  white guy
423,1,idiot if you really believe thus
424,0,"Dude, you are sick bro."
425,0,So are your jokes!!
426,0,I wen to high school with a pen twirler. Unfortunately I never mastered it. I also cannot lift one eyebrow or wiggle my ears either in tandem or singly. Obviously I am an under achiever.
427,1,"so that is, that has the best you have got: Dude we all do it so when we kill somebody you need to just, like, get over it.  You are taking up air better used elsewhere."
428,0,"...Spending our way out of debt will not get us out of debt.  .  When only..     And yet you insists on retaining or increasing the level of spending in the military? We have by far the strongest military in the world already. Our military spending is greater than the sum of the rest of the world. Are we planning to fight invaders from Mars? Or are we planning to defend Lubbock from UN troops?   Give me a break. I will, i shall take the last 4 years over the previous 8 years anytime."
429,1,I am not in America you fool... Go eat bitch!
430,1,Refs suck suck suck
431,1,None. We just all are tired of your bullshit.
432,1,"No back peddling. Let me repeat myself since your dumb ass got confused...  The country's gone... It is, it has gone!! Also,  are you calling moi, moi a dip shit?! I am not the one buying into a covert GLAAD commercial. Dip Shit!!"
433,0,And dare you say....
434,0,"If Afghan troops showed up outside your home, would you run away or get your gun?"
435,0,Why are you just trashing the man after he MADE the Giant's season last year?
436,0,You have got to be joking.  Have you read his old website?
